time,"No,1","No,2","No,3","No,4","No,5","No,6","No,7","No,8","No,9","No,10","No,11","No,12","No,13","No,14"
17.413000106811523,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,1.1668801307678223,0.0,0.0,0.0,0.0
17.507000207901,0.7287195324897766,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,2.7763402462005615,0.0,0.0,0.0,0.0
17.6010000705719,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,3.252856731414795,0.0,0.0,0.0,0.0
17.700000047683716,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,6.933284282684326,0.0,0.0,0.0,0.0
17.800000190734863,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,7.309198379516602,0.0,0.0,0.0,0.0
17.902000188827515,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,4.940831184387207,0.0,0.0,0.0,0.0
18.0,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.6912412643432617,0.0,0.0,0.0,0.0
18.100000143051147,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.200000047683716,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,1.0047448873519897,0.0,0.0,0.0
18.301000118255615,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,4.40673303604126,0.0,0.0,0.0
18.401000022888184,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6851850152015686,0.0,0.0,0.0,7.025410175323486,0.0,0.0,0.0
18.50100016593933,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,1.5808041095733643,0.0,0.0,0.0
18.61300015449524,0.7351605296134949,0.0,0.0,0.0,0.0,0.0,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.707000017166138,0.7287195324897766,0.0,0.0,0.0,0.0,0.6791818141937256,0.6851850152015686,0.0,0.0,0.0,0.0,1.6812433004379272,0.0,0.0
18.801000118255615,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,7.118760585784912,0.0,0.0
18.91000008583069,0.7319329380989075,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.0,0.0,9.989490509033203,0.0,0.0
19.004000186920166,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6851850152015686,0.0,0.0,0.0,0.0,0.7581557631492615,0.0,0.0
19.11300015449524,0.7319329380989075,0.0,0.0,0.0,0.0,0.6821768283843994,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.207000017166138,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.301000118255615,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.41000008583069,0.7319329380989075,0.0,0.0,0.0,0.0,0.6821768283843994,0.6851850152015686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.504000186920166,0.7351605296134949,0.0,0.0,0.0,0.0,0.0,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,4.254314422607422,0.0
19.61300015449524,0.7319329380989075,0.0,0.0,0.0,0.0,0.6851850152015686,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.700000047683716,0.7319329380989075,0.0,0.0,0.0,0.0,0.6851850152015686,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.800000190734863,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.901000022888184,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.003000020980835,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.100000143051147,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.200000047683716,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.300000190734863,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6851850152015686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.40000009536743,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.502000093460083,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.6010000705719,0.7319329380989075,0.0,0.0,0.0,0.0,0.0,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.707000017166138,0.7351605296134949,0.0,0.0,0.0,0.0,0.0,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.801000118255615,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.91000008583069,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.004000186920166,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.11400008201599,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6851850152015686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.207000017166138,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.301000118255615,0.7351605296134949,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.41000008583069,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.504000186920166,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.61400008201599,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.700000047683716,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.800000190734863,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.90000009536743,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.003000020980835,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.1010000705719,0.7319329380989075,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.200000047683716,0.7351605296134949,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.300000190734863,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.40000009536743,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.50100016593933,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.6010000705719,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.70900011062622,0.7319329380989075,0.0,0.0,0.0,0.0,0.6821768283843994,0.6851850152015686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.8030002117157,0.7319329380989075,0.0,0.0,0.0,0.0,0.6821768283843994,0.6851850152015686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.91200017929077,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.00600004196167,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.115000009536743,0.7319329380989075,0.0,0.0,0.0,0.0,0.6821768283843994,0.6851850152015686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.20900011062622,0.7319329380989075,0.0,0.0,0.0,0.0,0.6821768283843994,0.6851850152015686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.3030002117157,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.41200017929077,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.50600004196167,0.7351605296134949,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.6791818141937256,0.0,0.0,0.0,0.0
23.615000009536743,0.7351605296134949,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.706000089645386,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.6791818141937256,0.0,0.0,0.0,0.0
23.800000190734863,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.903000116348267,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.00100016593933,0.7351605296134949,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.100000143051147,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.201000213623047,0.7319329380989075,0.0,0.0,0.0,0.0,0.0,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.301000118255615,0.7319329380989075,0.0,0.0,0.0,0.0,0.0,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.40000009536743,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.50100016593933,0.7319329380989075,0.0,0.0,0.0,0.0,0.6821768283843994,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.600000143051147,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.701000213623047,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.800000190734863,0.7319329380989075,0.0,0.0,0.0,0.0,0.0,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.90000009536743,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.002000093460083,0.7319329380989075,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.6791818141937256,0.0,0.0,0.0,0.0
25.100000143051147,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.200000047683716,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.300000190734863,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.40000009536743,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.6791818141937256,0.0,0.0,0.0,0.0
25.502000093460083,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.6010000705719,0.7351605296134949,0.0,0.0,0.0,0.0,0.6821768283843994,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.71400022506714,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.808000087738037,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.90000009536743,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.002000093460083,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.100000143051147,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.201000213623047,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.300000190734863,0.7351605296134949,0.0,0.0,0.0,0.0,0.6821768283843994,0.6791818141937256,0.0,0.0,0.6791818141937256,0.0,0.0,0.0,0.0
26.401000022888184,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.6791818141937256,0.0,0.0,0.0,0.0
26.50100016593933,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.6010000705719,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.700000047683716,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.800000190734863,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.901000022888184,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.00100016593933,0.7319329380989075,0.0,0.0,0.0,0.0,0.0,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.1010000705719,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.200000047683716,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.300000190734863,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.40000009536743,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.502000093460083,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.6010000705719,0.7351605296134949,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.700000047683716,0.7351605296134949,0.0,0.0,0.0,0.0,0.6821768283843994,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.80900001525879,0.7319329380989075,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.6791818141937256,0.0,0.0,0.0,0.0
27.903000116348267,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.013000011444092,0.7351605296134949,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.106000185012817,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.200000047683716,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.30900001525879,0.7351605296134949,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.403000116348267,0.7351605296134949,0.0,0.0,0.0,0.0,0.0,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.513000011444092,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.606000185012817,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.700000047683716,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.800000190734863,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.90000009536743,0.7319329380989075,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.00100016593933,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.100000143051147,0.7319329380989075,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.6791818141937256,0.0,0.0,0.0,0.0
29.200000047683716,0.7351605296134949,0.0,0.0,0.0,0.0,0.6851850152015686,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.300000190734863,0.7351605296134949,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.40000009536743,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.502000093460083,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.60199999809265,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.7020001411438,0.7351605296134949,0.0,0.0,0.0,0.0,0.6821768283843994,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.80400013923645,0.7351605296134949,0.0,0.0,0.0,0.0,0.6821768283843994,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.913000106811523,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.007000207901,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.1010000705719,0.7319329380989075,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.210000038146973,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.30400013923645,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.413000106811523,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.507000207901,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.6010000705719,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.710000038146973,0.7319329380989075,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.802000045776367,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.6791818141937256,0.0,0.0,0.0,0.0
30.901000022888184,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.003000020980835,0.7319329380989075,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.6791818141937256,0.0,0.0,0.0,0.0
31.1010000705719,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.6791818141937256,0.0,0.0,0.0,0.0
31.200000047683716,0.7351605296134949,0.0,0.0,0.0,0.0,0.6821768283843994,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.300000190734863,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.40000009536743,0.7351605296134949,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.50100016593933,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.6010000705719,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.701000213623047,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.801000118255615,0.7319329380989075,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.90000009536743,0.7351605296134949,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.00100016593933,0.7287195324897766,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.10000014305115,0.7319329380989075,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.200000047683716,0.7319329380989075,0.0,0.0,0.0,0.0,0.6821768283843994,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.30000019073486,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.40000009536743,0.7319329380989075,0.0,0.0,0.0,0.0,0.0,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.50100016593933,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.60000014305115,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.70100021362305,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.801000118255615,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.90000009536743,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.00200009346008,0.7319329380989075,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.10000014305115,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.20100021362305,0.7319329380989075,0.0,0.0,0.0,0.0,0.0,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.301000118255615,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.40000009536743,0.7351605296134949,0.0,0.0,0.0,0.0,0.0,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.50200009346008,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.60300016403198,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.70100021362305,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.813000202178955,0.7319329380989075,0.0,0.0,0.0,0.0,0.6821768283843994,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.90000009536743,0.7351605296134949,0.0,0.0,0.0,0.0,0.6821768283843994,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.00200009346008,0.7351605296134949,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.10000014305115,0.7319329380989075,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.6791818141937256,0.0,0.0,0.0,0.0
34.200000047683716,0.7319329380989075,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.30200004577637,0.7351605296134949,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.40000009536743,0.7384023666381836,0.0,0.0,0.0,0.0,0.6821768283843994,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.503000020980835,0.7351605296134949,0.0,0.0,0.0,0.0,0.0,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.60000014305115,0.7319329380989075,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.700000047683716,0.7351605296134949,0.0,0.0,0.0,0.0,0.6791818141937256,0.6821768283843994,0.0,0.0,0.6791818141937256,0.0,0.0,0.0,0.0
34.801000118255615,0.7351605296134949,0.0,0.0,0.0,0.0,0.6821768283843994,0.6791818141937256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
